0,0,0
1,0.64684644111215,0.62768484111215
2,0.9201790711342,0.8819326711342
3,1.1319157817777,1.0746613817777
4,1.3116857302389,1.2355001302389
5,1.47096591768,1.37592591768
6,1.6156427630569,1.5018251630569
7,1.749213329857,1.616694929857
8,1.8739563711867,1.7228139711867
9,1.9914549088184,1.8217653088184
10,2.1028617036891,1.9147017036891
11,2.2090471519579,2.0024935519579
12,2.3106876051598,2.0858172051598
13,2.4083210583904,2.1652106583904
14,2.5023838339973,2.2411102339973
15,2.5932356333626,2.3138756333626
16,2.6811771702485,2.3838075702485
17,2.7664629060721,2.4511605060721
18,2.8493104539847,2.5161520539847
19,2.929907658613,2.578970058613
20,3.00841801728,2.63977801728
21,3.0849848942172,2.6987192942172
22,3.1597348408224,2.7559204408224
23,3.2327802433595,2.8114938433595
24,3.3042214574731,2.8655398574731
25,3.3741485460945,2.9181485460945
26,3.4426427072526,2.9694011072526
27,3.509777456849,3.019371056849
28,3.5756196159143,3.0681252159143
29,3.640230140454,3.115724540454
30,3.7036648235152,3.1622248235152
31,3.7659748927273,3.2076772927273
32,3.8272075217326,3.2521291217326
33,3.8874062702021,3.2956238702021
34,3.9466114642619,3.3382018642619
35,4.0048605269044,3.3799005269044
36,4.0621882661942,3.4207546661942
37,4.1186271276771,3.4607967276771
38,4.1742074162807,3.5000570162807
39,4.2289574920952,3.5385638920952
40,4.2829039436983,3.5763439436983
41,4.336071742093,3.613422142093
42,4.3884843778449,3.6498219778449
43,4.4401639836073,3.6855655836073
44,4.4911314438933,3.7206738438933
45,4.54140649368,3.75516649368
46,4.5910078072038,3.7890622072038
47,4.6399530781129,3.8223786781129
48,4.6882590919841,3.8551326919841
49,4.7359417920736,3.8873401920735
50,4.7830163390592,3.9190163390592
51,4.8294971654303,3.9501755654303
52,4.8753980251013,3.9808316251013
53,4.9207320387502,4.0109976387502
54,4.9655117353261,4.0406861353261
55,5.0097490901113,4.0699090901113
56,5.053455559684,4.098677959684
57,5.0966421140823,4.1270037140823
58,5.13931926644,4.15489686644
59,5.1814971003326,4.1823675003326
60,5.2231852950451,4.2094252950451
61,5.2643931489536,4.2360795489536
62,5.3051296011872,4.2623392011872
63,5.3454032517251,4.2882128517251
64,5.3852223800624,4.3137087800624
65,5.4245949625692,4.3388349625692
66,5.4635286886522,4.3635990886522
67,5.5020309758177,4.3880085758177
68,5.5401089837273,4.4120705837273
69,5.5777696273264,4.4357920273264
70,5.6150195891193,4.4591795891193
71,5.651865330658,4.482239730658
72,5.6883131033057,4.5049787033057
73,5.7243689583289,4.5274025583289
74,5.7600387563703,4.5495171563703
75,5.7953281763471,4.5713281763471
76,5.8302427238173,4.5928411238173
77,5.8647877388518,4.6140613388518
78,5.8989684034484,4.6349940034484
79,5.9327897485189,4.6556441485189
80,5.96625666048,4.67601666048
81,5.9993738874739,4.6961162874739
82,6.0321460452448,4.7159476452448
83,6.0645776226938,4.7355152226938
84,6.0966729871331,4.7548233871331
85,6.1284363892602,4.7738763892602
86,6.1598719678692,4.7926783678692
87,6.1909837543159,4.8112333543159
88,6.2217756767531,4.8295452767531
89,6.2522515641498,4.8476179641498
90,6.2824151501074,4.8654551501074
91,6.3122700764865,4.8830604764865
92,6.3418198968532,4.9004374968532
